PopulationID,arrestdate,verdictdate,jailed
22607,2009-01-26,2009-03-13,0
22607,2009-01-26,2009-04-29,1
22607,2008-10-15,2009-08-05,0
22607,2009-05-26,2009-08-13,1
22609,2012-05-22,2013-04-21,0
22612,2005-09-03,2005-09-13,0
22613,2005-08-30,2006-06-03,0
22615,2008-10-21,2008-10-31,0
22615,2008-06-19,2008-12-31,0
22615,2010-04-10,2012-03-31,1
22615,2010-03-28,2013-05-16,0
22615,2010-04-01,2014-05-19,0
22615,2010-04-05,2014-12-01,0
22617,2010-12-26,2011-02-18,0
22618,2009-05-04,2009-08-05,0
22622,2006-04-12,2006-07-06,0
22622,2010-07-05,2012-02-19,1
22622,2014-05-24,2014-07-04,1
22622,2015-04-01,2015-08-19,0
22624,2007-12-31,2009-07-02,1
22624,2007-12-13,2011-07-25,0
22624,2012-01-24,2012-12-05,1
22626,2008-12-30,2010-01-11,0
22626,2008-12-27,2010-06-04,0
22626,2008-12-31,2012-08-15,1
22628,2008-01-24,2009-01-14,0
22628,2012-05-04,2012-05-09,0
22630,2000-05-04,2000-06-16,0
22631,2007-09-29,2008-03-14,0
22638,2007-07-24,2007-09-07,1
22638,2007-07-18,2010-05-22,0
22638,2010-02-28,2011-02-05,1
22638,2010-09-13,2011-10-11,1
22638,2014-06-16,2015-04-20,1
22642,2010-04-22,2010-07-02,0
22642,2010-12-18,2011-01-31,0
22642,2011-02-19,2011-03-13,1
22642,2012-06-28,2012-09-19,1
22642,2013-12-29,2014-03-26,1
22643,2001-05-19,2001-10-04,0
22643,2001-05-23,2004-01-27,0
22643,2003-08-14,2004-02-27,1
22643,2004-01-21,2004-05-30,1
22643,2009-02-22,2009-03-09,0
22643,2008-06-13,2009-03-17,1
22643,2012-10-22,2013-07-09,1
22644,2006-01-04,2006-02-17,0
22645,2010-05-23,2011-01-10,1
22645,2010-04-27,2011-03-01,1
22645,2013-07-15,2013-11-26,0
22646,2008-11-17,2009-04-13,0
22648,2007-03-30,2007-09-08,0
22648,2008-06-19,2008-08-11,0
22648,2011-10-04,2013-04-29,0
22649,2006-08-13,2006-09-20,0
22650,2002-11-05,2003-03-18,0
22650,2004-05-28,2004-06-05,0
22650,2011-05-20,2011-08-06,0
22651,2010-10-19,2010-12-18,0
22655,2012-03-30,2012-06-12,0
22656,2011-10-29,2011-11-09,0
22657,2004-01-18,2004-07-12,0
22658,2005-04-29,2005-12-25,0
22658,2006-02-09,2006-07-04,1
22658,2006-10-18,2007-03-07,0
22658,2007-04-01,2007-04-17,1
22658,2006-10-30,2007-08-28,0
22658,2007-06-03,2007-11-29,1
22658,2009-12-10,2010-03-19,0
22658,2010-05-19,2010-05-29,0
22658,2010-08-17,2011-09-12,1
22658,2011-02-14,2011-11-22,1
22662,2008-01-08,2008-02-03,0
22663,2005-12-09,2006-05-20,0
22663,2007-07-31,2008-02-07,1
22663,2011-12-15,2012-02-06,1
22667,2005-04-02,2005-06-13,0
22668,2001-02-18,2001-04-04,0
22668,2001-06-10,2001-06-11,0
22668,2005-09-03,2005-10-17,0
22668,2007-08-26,2008-02-02,1
22668,2010-10-13,2010-12-12,0
22669,2013-09-03,2014-01-04,0
22671,2011-04-13,2013-06-09,0
22673,2004-02-16,2005-04-02,1
22673,2006-01-08,2006-05-26,1
22673,2007-10-29,2008-02-03,1
22673,2007-11-07,2009-12-22,1
22677,2008-09-24,2008-11-16,0
22678,2008-04-22,2008-07-03,0
22678,2008-04-14,2010-07-10,0
22681,2009-12-16,2010-04-07,0
22681,2013-01-20,2013-03-31,1
22682,2012-12-26,2013-01-26,0
22682,2012-09-14,2013-04-30,0
22683,2007-11-15,2008-09-02,0
22684,2009-02-22,2009-12-30,1
22684,2009-03-12,2010-04-02,1
22684,2010-09-20,2010-11-02,1
22685,2006-07-04,2006-08-24,0
22685,2006-09-25,2006-11-05,1
22685,2006-07-09,2007-02-07,0
22686,2003-01-03,2003-02-25,0
22686,2003-04-07,2003-05-15,0
22686,2003-01-04,2004-05-05,0
22686,2005-07-28,2005-09-07,0
22686,2005-09-12,2005-10-30,0
22686,2005-08-04,2007-03-20,0
22686,2008-10-05,2008-10-14,1
22686,2008-12-11,2008-12-29,1
22686,2008-12-03,2012-11-30,0
22687,2004-01-29,2004-03-05,0
22687,2009-09-11,2009-11-10,0
22689,2003-08-17,2003-12-06,0
22690,2010-05-15,2010-07-05,0
22691,2004-11-08,2004-12-12,0
22691,2005-09-04,2005-09-28,0
22691,2005-07-13,2006-05-23,0
22691,2007-11-09,2007-12-08,0
22691,2008-09-22,2009-12-23,0
22691,2008-07-08,2011-03-30,0
22692,2001-05-05,2001-09-09,0
22692,2002-01-08,2002-02-05,0
22692,2003-07-12,2003-09-30,0
22694,2007-11-29,2007-12-12,0
22697,2009-10-30,2010-03-07,0
22698,2000-08-16,2000-09-13,0
22700,2009-04-03,2009-10-04,0
22702,2006-10-01,2006-11-05,0
22703,2009-07-17,2009-09-12,0
22704,2001-10-07,2002-02-02,0
22704,2002-10-29,2002-11-19,0
22704,2001-09-26,2002-11-26,0
22704,2004-08-22,2004-11-24,0
22704,2006-07-13,2006-10-07,0
22704,2008-01-25,2008-04-12,0
22704,2009-07-25,2009-08-21,0
22704,2015-02-11,2015-03-25,0
22706,2002-06-29,2002-12-07,0
22706,2003-12-05,2004-09-02,1
22707,2002-08-30,2002-10-19,0
22708,2006-04-04,2006-07-16,0
22708,2008-08-20,2008-11-22,0
22713,2007-10-24,2009-02-24,0
22716,2011-08-17,2012-02-06,0
22717,2008-06-26,2008-12-04,0
22717,2009-04-15,2009-11-04,0
22717,2012-02-22,2012-07-27,0
22717,2012-02-02,2012-08-30,0
22717,2012-02-03,2013-05-09,0
22717,2012-02-08,2013-11-25,0
22717,2013-05-22,2013-12-21,0
22720,2001-10-14,2002-01-10,0
22722,2002-02-03,2002-05-18,0
22722,2002-12-12,2003-03-06,1
22724,2004-03-12,2006-12-10,0
22724,2007-05-04,2007-12-08,0
22724,2008-02-17,2008-08-09,0
22724,2008-02-07,2009-07-15,0
22726,2005-10-07,2007-03-14,0
22727,2003-12-29,2004-02-27,0
22727,2004-08-18,2004-10-14,0
22727,2003-12-28,2005-01-24,0
22727,2004-08-15,2007-09-08,0
22727,2008-09-15,2008-10-14,0
22730,2009-03-13,2009-04-22,0
22730,2009-05-28,2009-07-07,0
22733,2003-11-18,2003-12-28,0
22733,2008-09-28,2008-12-02,0
22734,2001-10-20,2002-02-23,0
22734,2002-08-29,2002-09-25,1
22734,2004-09-06,2004-09-20,0
22734,2005-11-30,2006-04-27,1
22734,2005-11-29,2010-10-21,1
22734,2010-05-20,2011-08-14,1
22734,2005-12-09,2015-10-05,1
22735,2001-09-17,2002-06-22,0
22735,2008-03-19,2008-11-05,1
22736,2002-03-02,2002-04-20,0
22737,2003-06-10,2003-11-29,1
22737,2004-01-25,2004-07-07,1
22737,2004-02-07,2007-01-11,0
22739,2012-12-31,2013-03-09,1
22740,2003-02-14,2003-04-16,0
22742,2009-09-16,2009-10-15,0
22742,2009-09-05,2012-01-13,0
22746,2006-08-26,2006-09-10,0
22747,2006-06-12,2006-08-27,0
22748,2008-03-29,2008-03-30,0
22748,2014-02-20,2014-11-08,1
22751,2003-04-09,2003-06-14,0
22751,2003-08-05,2003-10-05,1
22751,2004-12-08,2005-01-31,0
22751,2005-06-11,2005-11-17,1
22752,2000-10-02,2000-12-16,0
22752,2001-02-27,2001-12-02,0
22752,2003-05-01,2004-03-30,1
22752,2003-10-26,2004-04-08,1
22752,2006-01-31,2006-03-26,1
22752,2010-06-08,2010-11-06,1
22752,2010-07-08,2010-11-22,1
22752,2011-10-20,2011-11-21,1
22752,2013-07-24,2013-10-02,1
22753,2003-05-21,2003-11-13,0
22756,2007-04-04,2007-04-25,0
22756,2007-05-21,2007-06-16,0
22756,2007-05-18,2009-05-07,1
22757,2009-10-31,2010-07-27,0
22757,2011-07-21,2011-08-19,0
22757,2009-10-29,2012-08-16,0
22759,2007-12-31,2008-07-03,0
22759,2008-12-13,2009-04-13,0
22761,2012-03-29,2012-10-25,1
22762,2006-12-05,2007-05-18,0
22762,2011-04-03,2011-11-04,0
22762,2014-07-12,2015-01-26,0
22763,2006-06-20,2006-09-11,0
22764,2005-05-24,2006-03-20,0
22764,2006-12-18,2007-09-25,1
22764,2006-12-17,2009-02-21,0
22765,2008-12-30,2010-03-15,1
22765,2012-01-14,2012-09-12,1
22765,2014-01-10,2014-08-20,1
22766,2007-11-02,2008-01-25,0
22767,2005-05-27,2005-07-07,0
22767,2005-12-29,2006-09-25,1
22767,2007-09-22,2007-12-25,1
22767,2005-12-31,2009-09-03,0
22767,2012-09-07,2012-10-13,1
22769,2004-02-17,2004-02-18,0
22769,2004-03-07,2004-04-27,0
22769,2006-07-03,2006-10-26,0
22771,2003-04-15,2003-06-25,0
22771,2003-04-12,2006-12-02,0
22771,2006-06-10,2007-01-12,1
22771,2008-12-25,2010-03-13,1
22772,2001-05-27,2001-08-02,0
22772,2006-01-21,2012-08-24,0
22773,2001-12-05,2002-03-11,0
22773,2001-12-03,2004-02-07,0
22773,2004-03-31,2004-07-30,1
22773,2001-11-29,2004-07-30,0
22773,2008-09-11,2008-10-16,1
22773,2010-08-11,2010-08-25,0
22773,2011-05-03,2012-01-30,0
22773,2012-02-12,2012-12-11,1
22773,2011-04-22,2014-01-23,0
22773,2011-04-20,2015-08-11,0
22774,2005-10-07,2006-02-20,0
22775,2007-09-01,2008-09-25,1
22775,2009-02-12,2009-10-04,1
22775,2009-02-26,2013-06-25,0
22777,2012-03-01,2012-06-14,1
22777,2013-06-01,2013-09-27,1
22778,2004-09-25,2004-12-07,0
22782,2009-05-08,2009-05-25,0
22783,2005-10-10,2006-03-12,0
22783,2006-02-28,2006-07-17,0
22784,2004-08-26,2004-12-24,0
22784,2010-11-29,2011-09-28,1
22785,2005-08-06,2005-09-29,0
22785,2007-09-05,2007-12-16,0
22785,2008-08-10,2009-05-17,1
22785,2008-08-13,2012-10-24,1
22787,2005-12-16,2006-10-06,1
22787,2006-07-12,2006-10-26,0
22789,2000-11-03,2000-12-09,0
22789,2004-07-17,2004-08-18,0
22791,2008-10-25,2009-04-06,0
22794,2009-02-22,2011-08-21,0
22794,2009-02-17,2012-09-05,1
22798,2004-03-19,2004-04-27,0
22798,2007-08-30,2007-09-10,0
22798,2012-03-07,2012-03-20,0
22799,2007-08-24,2007-11-01,0
22800,2003-07-18,2003-08-16,0
22801,2006-05-13,2006-12-04,0
22801,2009-05-30,2009-11-06,0
22801,2010-03-28,2010-09-20,1
22803,2000-04-11,2000-07-31,1
22807,2004-09-28,2006-07-03,0
22807,2009-02-03,2009-04-07,0
22808,2012-05-06,2012-12-08,0
22809,2009-09-10,2010-08-21,0
22811,2008-08-15,2008-09-02,0
22811,2008-01-10,2008-11-28,0
22813,2005-07-23,2005-11-24,1
22813,2006-10-01,2006-11-12,1
22813,2005-08-05,2008-04-14,0
22813,2008-06-06,2008-11-04,1
22817,2007-09-18,2007-12-22,0
22821,2002-05-18,2002-10-02,0
22822,2006-02-04,2007-04-01,0
22824,2006-11-15,2006-12-31,0
22824,2007-10-16,2008-01-23,0
22824,2008-05-17,2008-08-12,0
22824,2008-08-01,2008-10-18,1
22824,2008-11-15,2008-12-03,1
22824,2011-04-21,2011-06-13,1
22824,2011-04-21,2013-03-30,0
22825,2001-02-12,2001-07-19,0
22825,2000-09-28,2001-07-29,1
22825,2002-04-28,2002-12-19,1
22825,2005-10-20,2005-11-01,1
22825,2006-09-15,2006-12-04,1
22825,2008-09-30,2009-04-22,0
22825,2008-09-17,2011-12-13,1
22825,2012-02-11,2012-04-12,1
22827,2003-08-28,2004-01-25,0
22827,2005-08-06,2006-03-27,1
22827,2010-04-07,2011-02-15,1
22827,2010-04-09,2013-11-16,1
22827,2014-05-28,2014-06-18,1
22830,2010-05-29,2010-08-08,0
22833,2000-12-06,2001-02-16,0
22833,2010-03-13,2010-10-13,0
22833,2010-07-25,2010-11-18,0
22833,2013-11-28,2014-04-29,0
22834,2004-11-12,2005-07-22,0
22834,2010-09-15,2011-05-03,1
22834,2013-12-16,2014-03-03,1
22835,2006-04-28,2008-02-10,1
22836,2007-04-02,2007-12-02,0
22836,2013-03-02,2015-07-01,0
22837,2007-08-06,2007-09-19,1
22839,2001-10-29,2001-11-28,0
22839,2002-01-29,2002-03-28,0
22840,2005-03-17,2005-04-28,1
22840,2005-03-22,2006-09-03,1
22840,2007-05-18,2007-10-25,1
22840,2007-05-17,2014-07-24,0
22841,2004-10-13,2005-03-21,1
22841,2006-06-18,2006-10-18,0
22841,2006-09-06,2007-03-02,0
22843,2001-08-01,2001-12-07,0
22843,2007-01-20,2007-02-14,0
22843,2010-01-14,2010-10-05,1
22843,2010-01-03,2015-02-14,0
22844,2002-04-29,2002-09-28,0
22844,2007-07-02,2007-10-30,1
22845,2002-06-21,2002-07-15,0
22846,2003-09-04,2003-10-13,0
22846,2009-06-21,2010-04-18,1
22846,2015-12-20,2016-01-11,0
22847,2004-02-11,2004-04-01,0
22847,2006-04-12,2006-04-16,0
22852,2005-04-08,2010-12-21,0
22855,2004-02-02,2004-02-12,0
22855,2009-04-23,2009-11-19,0
22855,2010-02-27,2010-10-25,0
22855,2010-07-26,2012-06-04,0
22856,2002-09-28,2003-01-16,0
22856,2006-10-14,2008-02-28,0
22858,2002-11-28,2003-12-31,0
22858,2002-11-15,2004-06-09,1
22858,2002-12-04,2006-03-13,0
22858,2002-11-19,2006-12-23,1
22858,2008-06-25,2008-08-25,0
22858,2009-05-18,2009-09-05,0
22858,2009-05-09,2011-12-07,1
22859,2003-05-31,2003-07-10,0
22860,2007-12-10,2007-12-12,0
22860,2009-06-26,2009-08-23,1
22860,2007-12-21,2010-04-28,0
22862,2000-03-15,2000-09-08,0
22865,2007-06-25,2007-08-11,0
22865,2008-05-02,2009-02-27,1
22865,2009-05-01,2009-05-29,1
22865,2010-04-28,2010-09-10,1
22865,2011-12-01,2012-07-01,1
22866,2007-08-31,2010-03-13,0
22867,2008-08-28,2008-09-07,0
22870,2005-02-25,2005-03-17,0
22871,2005-08-08,2005-10-10,0
22874,2005-06-01,2005-07-19,0
22874,2007-12-19,2008-03-29,0
22874,2007-05-31,2008-11-26,0
22874,2009-06-15,2009-10-06,1
22874,2009-10-03,2009-10-07,1
22877,2002-05-16,2002-07-30,0
22877,2003-05-12,2003-12-01,0
22878,2002-03-02,2002-11-08,0
22878,2003-06-08,2004-03-28,0
22878,2002-03-15,2004-07-09,0
22879,2009-03-26,2009-08-24,0
22879,2009-03-22,2011-03-24,1
22880,2007-04-19,2007-08-05,0
22880,2008-10-12,2009-01-12,1
22880,2008-10-09,2015-03-13,1
22881,2007-10-15,2008-02-13,0
22882,2009-04-08,2009-09-02,0
22882,2009-05-31,2010-01-02,0
22882,2010-02-27,2010-11-22,0
22882,2009-06-02,2011-03-05,0
22884,2004-11-15,2005-02-08,0
22884,2006-09-18,2006-12-07,0
22885,2007-09-05,2008-02-25,0
22885,2013-03-08,2013-05-26,0
22889,2003-10-06,2004-12-22,0
22889,2013-04-08,2013-05-24,0
22891,2004-02-10,2004-05-31,0
22891,2005-01-30,2005-07-01,0
22891,2004-10-23,2005-09-15,0
22891,2005-07-29,2005-11-19,1
22891,2004-10-29,2010-05-11,1
22891,2009-11-14,2010-05-11,1
22893,2001-09-27,2001-11-01,0
22894,2007-08-06,2007-10-26,0
22894,2007-07-29,2009-08-23,0
22895,2007-11-18,2007-12-09,0
22896,2009-04-17,2010-03-17,1
22898,2005-02-21,2005-08-24,0
22898,2008-03-15,2008-10-23,0
22898,2008-08-21,2009-05-11,0
22898,2010-06-01,2010-11-30,1
22898,2008-08-14,2010-12-27,1
22898,2012-06-03,2012-09-03,1
22901,2011-11-09,2012-01-02,1
22901,2010-11-07,2012-03-04,1
22902,2000-01-14,2000-06-12,0
22903,2006-01-07,2006-04-17,0
22903,2007-08-15,2007-11-13,0
22906,2007-08-24,2007-11-16,1
22907,2007-08-31,2008-04-27,0
22909,2010-07-30,2011-02-09,0
22909,2010-07-23,2011-10-31,0
22909,2012-08-20,2013-01-31,0
22909,2012-08-22,2014-05-30,0
22909,2015-10-02,2015-12-30,1
22916,2006-08-10,2007-01-14,0
22917,2003-03-22,2003-06-01,0
22918,2003-10-07,2004-03-25,0
22918,2003-10-07,2006-08-24,1
22918,2010-10-06,2010-10-07,0
22919,2000-09-08,2001-03-08,0
22919,2002-12-07,2003-09-05,1
22919,2004-05-05,2004-10-29,1
22919,2006-12-20,2007-02-08,1
22919,2010-07-25,2014-04-15,0
22919,2014-06-30,2014-08-07,0
22919,2014-08-20,2015-05-19,0
22921,2008-09-29,2009-01-16,0
22921,2010-03-30,2010-09-28,0
22921,2010-03-26,2012-09-20,0
22922,2012-06-14,2012-11-11,1
22923,2007-04-13,2007-05-27,0
22924,2014-04-21,2014-07-30,0
22926,2005-12-03,2006-03-19,0
22926,2007-06-21,2007-07-17,1
22926,2008-06-26,2008-10-08,1
22926,2010-04-28,2010-09-24,1
22930,2002-01-11,2002-02-27,0
22930,2006-11-22,2007-03-27,0
22932,2012-05-24,2012-07-02,0
22933,2005-02-01,2005-04-07,0
22934,2003-06-02,2003-06-25,0
22935,2003-07-27,2003-10-02,0
22935,2008-03-11,2008-06-10,0
22935,2008-02-23,2010-09-04,0
22936,2011-08-16,2011-11-16,0
22936,2011-09-08,2012-02-13,0
22939,2011-06-20,2011-10-07,0
22940,2007-08-03,2007-09-18,0
22940,2008-04-08,2008-04-29,0
22940,2011-09-16,2012-03-22,0
22940,2014-11-21,2014-12-29,1
22940,2015-02-20,2015-03-07,1
22940,2015-09-17,2015-10-24,0
22941,2003-12-11,2004-12-28,1
22941,2007-10-28,2008-01-23,1
22941,2003-12-08,2008-03-16,0
22941,2010-02-10,2010-07-07,1
22941,2013-04-09,2013-11-07,1
22944,2003-08-19,2003-10-04,0
22944,2007-10-27,2007-11-09,0
22944,2014-04-01,2014-04-11,0
22945,2001-02-17,2001-05-11,0
22945,2003-06-25,2004-02-28,0
22945,2007-10-26,2008-10-01,0
22945,2007-10-30,2009-06-26,0
22946,2003-12-17,2004-05-03,0
22946,2008-04-26,2008-05-08,0
22948,2002-01-24,2002-03-14,0
22952,2009-01-15,2009-02-14,0
22953,2009-01-20,2009-02-10,0
22953,2013-02-08,2013-06-29,0
22953,2014-03-29,2014-08-07,0
22954,2009-11-25,2010-02-26,0
22959,2005-09-24,2005-11-11,1
22959,2005-04-03,2005-11-03,1
22959,2005-04-03,2006-03-16,1
22961,2001-11-25,2001-12-25,0
22961,2002-05-08,2002-10-18,1
22961,2003-07-25,2003-08-21,1
22961,2003-06-04,2003-11-30,0
22961,2004-07-09,2004-11-07,1
22961,2004-07-10,2006-12-28,1
22961,2007-02-03,2007-03-27,1
22961,2008-07-31,2009-04-06,1
22966,2005-12-10,2006-01-29,0
22966,2009-11-18,2010-04-14,0
22966,2013-01-12,2013-03-01,0
22967,2004-10-12,2004-11-07,0
22970,2001-02-09,2001-03-27,0
22971,2001-07-04,2001-09-02,1
22972,2001-10-13,2002-01-13,1
22972,2002-11-22,2003-06-16,1
22972,2006-11-18,2007-02-04,1
22972,2008-01-08,2008-05-03,1
22972,2009-12-01,2010-05-08,0
22972,2012-02-09,2012-02-27,0
22972,2008-01-09,2013-02-06,1
22972,2012-08-14,2013-02-13,1
22975,2001-07-15,2001-09-03,0
22976,2007-05-26,2007-09-02,0
22976,2008-07-18,2009-05-31,0
22978,2008-11-14,2009-06-12,0
22981,2002-04-15,2002-05-16,0
22981,2003-05-16,2003-06-30,0
22981,2005-08-25,2005-12-14,1
22982,2006-01-23,2006-08-13,0
22982,2008-05-28,2008-06-05,0
22982,2010-01-27,2010-06-13,1
22983,2005-09-11,2005-10-23,0
22983,2006-02-14,2007-10-15,1
22983,2010-03-15,2010-04-12,1
22984,2003-04-21,2003-11-16,0
22985,2006-06-04,2008-06-02,0
22985,2009-01-25,2009-07-05,1
22985,2010-07-03,2011-02-05,0
22986,2003-12-15,2003-12-25,0
22989,2002-09-12,2003-01-08,0
22989,2002-08-27,2004-12-17,1
22992,2006-11-10,2006-12-20,0
22993,2007-03-31,2007-08-29,1
22996,2000-01-10,2000-01-19,0
22997,2007-12-13,2008-02-07,0
23000,2002-09-11,2002-10-31,0
23001,2004-09-04,2004-10-12,0
23002,2003-12-03,2004-03-04,0
23002,2012-08-07,2012-09-18,0
23003,2008-01-14,2008-04-18,0
23007,2007-02-20,2007-04-11,0
23009,2010-04-20,2010-09-21,1
23009,2010-05-03,2012-07-29,1
23010,2006-09-04,2007-07-09,1
23010,2006-08-31,2011-01-05,0
23011,2006-12-11,2007-04-06,0
23014,2000-04-03,2000-09-27,0
23014,2000-10-20,2001-05-14,0
23015,2007-08-26,2008-03-23,0
23016,2014-02-22,2014-08-03,1
23017,2009-11-05,2009-12-17,0
23019,2005-09-05,2005-11-11,0
23019,2006-04-01,2006-11-28,0
23019,2005-08-28,2007-02-08,0
23019,2007-06-04,2007-09-01,1
23019,2007-11-04,2008-03-13,1
23019,2010-07-18,2011-04-08,0
23019,2011-07-06,2011-09-02,0
23019,2011-04-26,2011-09-19,0
23019,2012-11-30,2014-02-19,0
23019,2015-01-21,2015-06-19,0
23021,2010-09-15,2011-01-29,0
23021,2011-04-15,2011-11-15,0
23023,2001-07-20,2001-08-28,0
23024,2005-09-27,2006-11-21,0
23024,2011-08-05,2011-10-29,0
23025,2005-10-15,2006-06-10,0
23025,2006-10-19,2006-11-03,0
23025,2006-10-28,2006-12-14,0
23025,2006-12-24,2007-06-23,1
23025,2010-09-03,2011-01-02,0
23026,2003-01-21,2003-02-04,0
23027,2015-07-19,2015-09-05,0
23030,2000-08-11,2000-09-22,0
23033,2001-09-25,2001-11-01,0
23034,2006-12-22,2007-05-20,0
23034,2006-12-11,2008-04-24,1
23034,2008-08-02,2008-12-24,1
23034,2009-04-02,2009-10-07,1
23034,2011-07-07,2011-10-29,1
23034,2012-02-02,2012-09-29,1
23035,2004-06-30,2004-08-28,0
23039,2006-09-13,2007-01-15,1
23039,2007-08-12,2007-09-14,1
23039,2006-09-15,2008-12-30,0
23039,2006-09-12,2009-08-03,1
23039,2011-08-13,2011-10-23,0
23039,2011-07-29,2012-01-27,0
23039,2011-08-03,2012-04-02,1
23039,2011-08-09,2013-02-17,1
23040,2006-04-22,2007-01-02,0
23042,2002-05-29,2002-12-06,0
23042,2004-06-28,2005-03-30,1
23042,2004-05-09,2008-07-26,1
23042,2010-03-14,2010-07-11,1
23044,2001-07-23,2001-08-10,0
23044,2013-08-27,2014-06-20,1
23047,2007-04-01,2007-05-22,0
23050,2002-08-19,2002-10-24,0
23051,2002-09-27,2004-04-19,1
23051,2003-11-10,2004-08-14,0
23051,2005-09-30,2006-05-17,1
23051,2009-02-12,2009-03-05,1
23051,2014-11-29,2015-02-25,0
23053,2003-11-20,2004-02-06,0
23056,2001-08-08,2001-12-05,0
23056,2001-12-04,2001-12-13,0
23056,2004-05-07,2005-11-18,1
23056,2005-05-26,2006-01-23,1
23056,2007-08-09,2008-03-21,1
23056,2004-04-23,2008-05-01,1
23056,2005-05-22,2008-05-29,1
23058,2007-02-06,2007-05-27,0
23059,2008-08-31,2008-10-02,0
23060,2007-05-21,2007-08-04,0
23061,2008-11-25,2009-03-02,0
23061,2010-06-25,2011-04-17,1
23061,2008-11-24,2011-08-01,0
23061,2012-12-19,2013-05-21,0
23063,2004-02-09,2004-05-22,0
23063,2004-02-19,2005-04-27,1
23063,2004-07-07,2005-05-02,0
23066,2002-08-04,2002-11-06,0
23066,2003-05-07,2003-08-12,0
23066,2004-10-02,2004-11-30,1
23067,2003-01-04,2003-10-05,0
23070,2003-11-26,2004-02-05,0
23071,2001-10-08,2001-12-11,0
23071,2001-10-15,2003-10-16,0
23071,2008-05-20,2008-07-15,0
23071,2009-04-11,2009-06-29,0
23071,2011-01-22,2011-07-31,0
23071,2012-04-07,2012-06-23,0
23071,2011-01-21,2012-09-14,0
23071,2012-04-18,2012-09-26,0
23071,2013-09-08,2013-11-25,0
23071,2013-10-12,2014-03-24,0
23075,2010-01-03,2010-07-05,0
23075,2011-05-23,2012-04-22,0
23076,2005-05-06,2006-12-06,0
23078,2005-04-26,2005-09-01,0
23079,2009-04-09,2009-04-20,0
23080,2003-10-27,2006-02-02,0
23080,2006-03-24,2006-05-06,0
23080,2006-03-26,2007-12-25,0
23080,2010-01-03,2010-12-16,0
23080,2010-01-20,2011-10-05,0
23083,2004-10-31,2005-07-01,1
23083,2006-04-12,2006-11-13,1
23084,2004-10-06,2004-12-17,0
23086,2006-06-09,2007-05-30,0
23087,2000-03-07,2000-05-07,0
23087,2003-07-12,2004-01-13,1
23089,2007-04-11,2008-07-11,0
23089,2011-11-11,2011-11-15,0
23089,2011-11-21,2012-10-21,0
23089,2011-11-20,2014-08-09,0
23090,2006-01-13,2006-01-28,0
23092,2005-01-26,2005-05-06,0
23096,2010-05-22,2011-07-22,0
23096,2010-01-18,2011-11-08,0
23097,2004-06-22,2004-07-14,1
23097,2006-10-10,2006-11-21,1
23097,2007-10-28,2007-11-29,0
23097,2008-10-10,2008-10-30,0
23097,2009-02-22,2009-04-12,1
23097,2010-07-18,2010-11-15,0
23097,2010-07-08,2011-12-14,0
23097,2011-11-12,2012-01-13,0
23097,2011-11-28,2013-02-03,0
23097,2012-03-02,2013-02-09,0
23097,2014-09-24,2015-01-27,1
23097,2013-07-14,2015-02-13,1
23098,2010-12-17,2011-04-01,0
23099,2008-09-26,2008-11-06,0
23101,2007-12-30,2008-08-25,0
23104,2006-10-14,2006-11-23,0
23104,2006-10-07,2009-05-17,1
23104,2011-04-28,2011-06-18,0
23104,2013-10-25,2013-12-20,0
23104,2013-11-23,2014-03-02,0
23105,2009-09-07,2011-03-15,0
23105,2009-08-29,2012-06-11,1
23105,2013-05-18,2013-09-13,1
23107,2006-12-20,2007-02-12,0
23109,2002-11-29,2003-10-21,1
23109,2002-02-21,2004-01-22,1
23109,2005-06-01,2005-06-04,1
23109,2006-08-13,2008-11-07,1
23110,2004-01-11,2004-05-03,0
23110,2006-09-21,2007-01-24,0
23110,2007-01-22,2007-03-29,0
23110,2009-01-25,2009-06-15,1
23110,2009-06-16,2009-06-21,1
23111,2002-06-05,2002-11-12,0
23111,2002-05-30,2005-11-19,0
23112,2005-01-18,2005-05-05,0
23112,2013-05-23,2014-08-30,0
23113,2001-05-14,2002-01-18,0
23113,2002-06-09,2003-08-04,0
23113,2001-05-29,2003-12-29,0
23115,2002-04-01,2002-05-08,0
23116,2004-09-09,2004-09-26,0
23117,2008-08-11,2009-06-11,0
23117,2014-12-05,2015-03-27,0
23118,2008-12-10,2009-03-25,0
23119,2007-09-21,2007-10-01,0
23123,2005-07-02,2005-11-16,0
23123,2005-07-02,2006-03-01,0
23123,2006-01-06,2007-07-03,0
23123,2014-01-26,2014-03-13,1
23125,2006-10-21,2007-07-23,0
23127,2002-06-14,2002-11-26,0
23128,2004-04-21,2004-05-28,0
23128,2007-10-07,2008-02-26,0
23129,2002-10-22,2002-12-18,0
23129,2002-10-04,2003-08-16,0
23129,2002-10-20,2003-11-03,0
23132,2005-07-28,2005-10-13,0
23132,2006-06-19,2006-06-24,0
23134,2009-10-14,2010-06-03,0
23134,2009-10-13,2012-05-21,0
23134,2009-10-27,2013-10-24,1
23136,2007-07-05,2007-10-05,0
23136,2007-10-10,2007-11-05,1
23136,2008-11-28,2009-08-29,1
23136,2011-05-03,2011-06-04,0
23136,2011-10-09,2011-11-06,1
23136,2013-02-01,2013-03-03,1
23136,2014-06-08,2015-04-08,1
23137,2007-01-20,2007-03-03,0
23139,2008-11-19,2009-04-25,0
23145,2001-05-10,2001-07-26,0
